0.1018675721561969, 316.52173913043475
0.12224108658743632, 310.4347826086956
0.1443123938879457, 303.4782608695652
0.1697792869269949, 297.39130434782606
0.19185059422750428, 292.463768115942
0.21561969439728357, 287.53623188405794
0.24278438030560273, 282.3188405797101
0.2835314091680815, 274.78260869565213
0.32427843803056033, 267.53623188405794
0.36842105263157904, 260.86956521739125
0.4261460101867573, 252.75362318840575
0.4719864176570459, 246.66666666666663
0.5297113752122242, 239.99999999999997
0.5823429541595926, 234.49275362318838
0.6315789473684212, 229.85507246376807
0.6791171477079798, 226.0869565217391
0.7215619694397284, 222.89855072463763
0.7724957555178269, 219.7101449275362
0.8404074702886248, 216.52173913043475
0.8998302207130731, 214.49275362318838
0.967741935483871, 213.04347826086953
